MedBrandNameCountryID,MedicationBrandNameID,MedicationNameID,CreatedBy,CreatedDatetime,UpdatedBy,UpdatedDatetime,IsDeleted,CountryID,DosageFormID,MedicationClassificationID
580,156,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
581,148,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
582,151,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
583,147,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
584,160,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
585,153,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
586,161,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
587,157,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
588,154,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
589,146,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
590,117,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
591,150,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
592,158,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
593,145,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
594,155,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
595,149,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
596,159,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
597,152,190,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
598,129,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
599,162,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
600,117,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
601,163,191,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
602,129,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
603,166,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
604,164,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
605,117,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
606,165,192,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
607,195,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
608,129,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
609,171,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
610,191,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
611,194,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
612,190,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
613,179,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
614,176,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
615,175,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
616,178,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
617,169,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
618,174,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
619,182,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
620,180,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
621,173,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
622,188,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
623,189,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
624,117,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
625,185,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
626,192,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
627,193,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
628,168,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
629,167,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
630,196,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
631,172,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
632,183,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
633,184,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
634,170,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
635,199,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
636,198,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
637,186,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
638,177,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
639,197,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
640,187,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
641,181,193,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
642,129,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
643,201,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
644,204,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
645,200,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
646,203,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
647,117,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
648,202,194,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
649,129,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,130
650,117,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,130
651,206,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,130
652,207,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,130
653,205,195,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,130
654,208,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
655,209,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
656,210,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
657,211,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
658,212,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
659,213,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
660,214,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
661,215,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
662,216,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
663,217,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
664,218,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
665,219,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
666,220,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
667,221,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
668,222,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
669,223,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
670,224,196,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
671,225,197,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
672,226,198,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
673,227,198,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
674,129,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
675,228,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
676,117,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
677,230,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
678,229,199,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,127
679,129,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
680,117,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
681,232,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
682,231,200,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
683,233,201,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,131
684,117,201,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
685,129,201,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
686,129,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
687,236,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
688,140,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
689,137,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
690,117,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
691,139,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
692,237,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
693,235,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
694,234,202,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
695,239,203,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
696,117,203,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
697,238,203,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
698,129,204,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
699,117,204,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
700,240,204,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
701,129,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
702,242,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
703,241,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
704,117,205,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
705,251,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
706,129,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
707,247,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
708,249,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
709,117,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
710,243,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
711,250,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
712,248,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
713,244,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
714,246,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
715,216,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
716,245,206,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
717,129,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
718,252,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
719,254,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
720,255,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
721,253,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
722,117,207,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
723,129,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
724,257,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
725,258,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
726,117,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
727,256,208,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
728,117,209,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,134
729,129,209,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,134
730,160,209,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,134
731,129,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
732,285,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
733,264,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
734,280,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
735,259,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
736,269,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
737,274,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
738,276,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
739,262,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
740,284,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
741,270,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
742,268,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
743,277,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
744,261,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
745,275,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
746,288,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
747,273,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
748,282,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
749,117,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
750,278,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
751,265,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
752,289,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
753,271,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
754,279,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
755,260,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
756,286,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
757,272,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
758,283,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
759,287,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
760,267,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
761,263,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
762,281,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
763,266,210,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,129
764,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,126
765,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,128
766,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,130
767,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,131
768,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,132
769,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,133
770,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,103,134
771,117,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,131
772,129,130,101,2019-02-07 12:43:22.344504+05:30,101,2019-02-07 12:43:22.344504+05:30,f,101,101,131
773,129,130,101,2019-02-07 12:52:14.967877+05:30,101,2019-02-07 12:52:14.967877+05:30,f,101,103,135
774,129,130,101,2019-02-07 12:52:14.967877+05:30,101,2019-02-07 12:52:14.967877+05:30,f,102,103,135
775,117,211,101,2019-02-09 02:09:24.853144+05:30,101,2019-02-09 02:09:24.853144+05:30,f,101,102,101
